ID_Commune,Annee,Population_Totale,Pct_Jeunes,Pct_Seniors,Pct_Sans_Activite,Pct_Etrangere,Taille_Commune
01307,2021,843,23.13,22.18,38.32,18.15,2
01307,2017,849,23.2,22.14,38.28,18.14,2
01308,2021,796,25.5,17.59,32.66,38.69,2
01308,2017,812,26.11,17.0,32.27,38.79,2
01309,2021,81,16.05,28.4,38.27,100.0,1
01309,2017,88,26.14,21.59,51.14,100.0,1
01310,2021,247,17.0,11.34,61.13,4.45,1
01310,2017,248,15.32,13.71,70.56,5.24,1
01311,2021,44,18.18,20.45,100.0,4.55,1
01311,2017,45,17.78,20.0,100.0,4.44,1
01313,2021,9063,29.85,9.89,22.19,37.27,3
01313,2017,8233,30.52,9.78,22.45,37.4,3
01314,2021,1764,26.93,16.1,29.14,3.74,2
01314,2017,1729,27.53,15.21,25.45,3.3,2
01317,2021,331,30.82,14.5,19.64,33.53,1
01317,2017,324,30.56,14.51,19.75,31.17,1
01318,2021,741,28.61,12.69,21.59,5.67,2
01318,2017,727,29.16,12.24,21.32,5.64,2
01319,2021,467,26.55,17.56,24.84,2.36,1
01319,2017,463,26.35,17.28,20.73,1.94,1
01320,2021,3899,26.34,20.16,31.88,4.28,3
01320,2017,3717,26.23,19.02,31.67,4.57,3
01321,2021,896,28.01,17.63,26.34,1.34,2
01321,2017,905,28.73,17.02,25.97,1.33,2
01322,2021,5098,26.46,19.18,32.15,5.59,3
01322,2017,4797,27.23,18.68,31.58,5.65,3
01323,2021,1010,23.86,23.56,38.81,2.67,2
01323,2017,980,25.51,20.51,32.45,1.63,2
01325,2021,1098,25.68,18.67,31.6,2.46,2
01325,2017,971,25.54,15.96,31.0,2.47,2
01328,2021,617,24.15,24.15,37.93,3.08,2
01328,2017,590,23.05,23.9,36.44,3.73,2
01329,2021,160,20.62,21.88,18.75,7.5,1
01329,2017,151,11.92,29.14,100.0,4.64,1
01330,2021,177,16.95,28.25,44.63,1.13,1
01330,2017,186,22.04,23.66,35.48,2.15,1
01331,2021,192,21.88,15.62,23.44,3.12,1
01331,2017,178,25.84,21.35,19.66,1.69,1
01332,2021,809,26.08,15.95,29.05,3.58,2
01332,2017,751,26.36,15.71,28.89,3.6,2
01333,2021,3368,23.66,23.66,32.63,4.16,3
01333,2017,3354,25.22,19.05,34.59,4.0,3
01334,2021,675,29.19,14.07,23.11,4.15,2
01334,2017,626,28.75,11.34,25.56,2.88,2
01335,2021,418,35.41,12.44,21.53,1.91,1
01335,2017,390,34.36,13.08,22.31,1.79,1
01336,2021,1211,26.92,18.91,30.39,4.13,2
01336,2017,1147,27.11,18.05,29.29,4.27,2
01337,2021,1343,27.55,21.07,34.62,2.46,2
01337,2017,1265,26.48,20.0,33.6,2.37,2
01338,2021,1238,25.28,21.73,33.76,2.99,2
01338,2017,1193,26.99,19.36,30.6,3.1,2
01339,2021,1497,22.58,25.25,34.34,5.01,2
01339,2017,1433,23.17,24.7,33.78,5.02,2
01342,2021,547,28.15,12.8,34.19,2.56,2
01342,2017,570,29.65,10.7,25.26,3.86,2
01343,2021,1844,27.06,17.79,32.65,2.33,2
01343,2017,1776,28.43,15.09,30.69,3.15,2
01344,2021,6063,23.39,24.41,39.02,6.47,3
01344,2017,5747,23.58,24.24,38.87,6.49,3
01345,2021,2240,24.06,20.4,34.78,6.65,3
01345,2017,2309,25.03,17.19,33.48,7.06,3
01346,2021,850,25.88,18.24,27.88,2.82,2
01346,2017,871,28.93,17.34,31.8,2.53,2
01347,2021,2141,26.58,17.75,29.38,4.2,3
01347,2017,1960,27.14,15.46,31.28,3.01,2
01348,2021,3052,26.28,19.43,30.44,3.08,3
01348,2017,2875,26.47,19.27,30.33,3.1,3
01349,2021,524,27.48,22.14,38.74,3.24,2
01349,2017,456,22.15,18.64,31.8,2.41,1
01350,2021,2553,23.7,22.91,35.37,4.47,3
01350,2017,2448,23.86,22.26,34.93,2.9,3
01351,2021,1613,29.45,15.19,26.47,2.29,2
01351,2017,1555,30.68,13.12,24.44,2.19,2
01352,2021,581,27.71,19.62,25.99,2.07,2
01352,2017,571,28.37,19.79,35.9,2.98,2
01353,2021,1730,28.67,11.79,29.19,3.47,2
01353,2017,1667,29.51,11.22,28.31,3.48,2
01354,2021,14559,28.01,9.0,26.22,40.96,4
01354,2017,12544,28.13,9.46,24.17,40.94,4
01355,2021,486,24.69,20.78,32.72,3.29,1
01355,2017,472,26.27,13.56,21.19,4.03,1
01356,2021,199,30.15,14.07,33.67,55.78,1
01356,2017,214,30.37,14.02,33.64,47.2,1
01357,2021,505,24.16,16.04,23.76,19.6,2
01357,2017,501,25.95,15.37,33.13,19.56,2
01358,2021,425,23.76,26.82,53.41,1.41,1
01358,2017,434,24.42,21.89,32.49,1.84,1
01359,2021,257,24.51,18.68,96.5,2.33,1
01359,2017,236,22.46,15.68,25.42,2.54,1
01360,2021,1988,27.67,11.82,19.62,26.16,2
01360,2017,1787,26.41,11.08,26.86,27.76,2
01361,2021,1826,27.27,15.61,26.78,2.96,2
01361,2017,1477,27.49,15.44,26.68,2.98,2
01362,2021,829,29.07,15.32,26.78,2.9,2
01362,2017,771,30.61,12.45,26.85,2.33,2
01363,2021,1786,23.12,18.42,28.61,3.98,2
01363,2017,1723,23.39,18.22,28.5,4.0,2
01364,2021,767,23.47,23.08,34.42,2.35,2
01364,2017,744,23.25,23.39,34.68,2.42,2
01365,2021,1159,25.97,21.14,32.01,2.59,2
01365,2017,1149,27.42,17.49,31.68,3.05,2
01366,2021,1090,31.38,11.28,26.97,3.03,2
01366,2017,1017,31.56,10.23,20.65,2.75,2
01367,2021,707,25.46,22.35,32.81,5.66,2
01367,2017,749,27.77,20.96,32.18,3.47,2
01368,2021,848,27.59,18.75,26.53,3.42,2
01368,2017,817,29.5,14.81,20.2,2.45,2
01369,2021,954,20.02,24.95,42.87,5.03,2
01369,2017,926,22.89,19.01,39.42,4.75,2
01370,2021,1659,15.91,21.52,33.39,8.08,2
01370,2017,1722,17.25,20.79,32.81,8.25,2
01371,2021,1261,25.54,11.9,22.68,5.08,2
01371,2017,1279,28.23,8.6,22.28,4.38,2
01372,2021,436,25.92,18.81,25.92,2.52,1
01372,2017,438,29.68,17.58,25.11,4.57,1
01373,2021,1033,21.01,18.97,26.52,8.71,2
01373,2017,1049,23.07,17.73,30.89,10.49,2
01374,2021,1899,25.43,18.75,30.12,1.47,2
01374,2017,1826,25.85,18.4,29.85,1.48,2
01375,2021,781,25.22,17.93,29.96,2.18,2
01375,2017,787,25.79,17.41,29.35,2.16,2
01376,2021,4155,26.79,17.59,32.71,15.38,3
01376,2017,3967,26.24,18.38,32.77,15.7,3
01378,2021,2748,26.75,14.74,27.77,2.47,3
01378,2017,2572,27.33,14.31,27.22,2.49,3
01379,2021,756,28.44,15.48,27.12,2.38,2
01379,2017,756,28.7,14.42,27.12,1.59,2
01380,2021,598,22.07,26.42,37.46,2.34,2
01380,2017,680,26.62,22.79,39.26,2.35,2
01381,2021,922,29.39,15.08,26.57,3.36,2
01381,2017,916,31.22,11.57,25.66,3.93,2
01382,2021,331,29.61,15.11,28.1,3.02,1
01382,2017,283,26.15,18.02,19.43,2.12,1
01383,2021,1641,29.37,16.33,31.51,2.25,2
01383,2017,1529,29.1,16.55,31.79,2.22,2
01384,2021,2173,25.45,21.12,35.66,7.5,3
01384,2017,2269,25.91,20.63,35.26,7.49,3
01385,2021,943,22.69,23.33,39.66,1.7,2
01385,2017,994,24.04,17.1,29.28,2.62,2
01386,2021,1125,24.53,18.67,33.42,4.09,2
01386,2017,1157,27.57,15.13,26.79,4.41,2
01387,2021,260,33.08,11.54,13.46,2.31,1
01387,2017,257,34.63,9.34,25.68,0.39,1
01388,2021,1119,19.93,32.62,42.09,3.49,2
01388,2017,1093,20.04,33.67,48.49,3.48,2
01389,2021,1857,23.05,21.06,30.59,3.07,2
01389,2017,1799,24.68,19.12,33.91,2.89,2
01390,2021,1234,25.2,15.96,26.18,3.81,2
01390,2017,1286,25.66,15.4,26.98,8.16,2
01391,2021,284,16.9,33.1,53.52,3.17,1
01391,2017,272,16.54,31.99,51.47,1.47,1
01392,2021,660,24.55,14.55,26.06,5.0,2
01392,2017,653,25.57,13.78,25.27,4.9,2
01393,2021,567,27.87,14.64,22.05,3.17,2
01393,2017,530,31.89,12.08,16.98,3.21,2
01396,2021,997,22.77,20.36,31.9,13.44,2
01396,2017,953,23.19,21.72,29.28,14.38,2
01397,2021,992,22.88,18.55,27.02,34.58,2
01397,2017,1009,23.49,18.04,26.56,34.69,2
01398,2021,1449,29.68,13.25,23.81,2.76,2
01398,2017,1351,29.02,11.55,24.06,2.15,2
01399,2021,2412,28.48,11.07,22.43,30.43,3
01399,2017,2062,26.92,12.37,23.04,34.48,3
01400,2021,137,21.9,21.9,48.18,1.46,1
01400,2017,137,21.17,22.63,36.5,0.73,1
01401,2021,2218,29.8,14.11,25.88,34.54,3
01401,2017,2084,30.33,11.8,25.0,36.37,3
01402,2021,648,21.91,23.61,36.88,1.7,2
01402,2017,668,23.05,22.6,35.78,1.65,2
01403,2021,1312,24.09,20.88,31.63,5.26,2
01403,2017,1264,26.82,19.3,33.54,4.19,2
01404,2021,134,14.93,32.09,48.51,3.73,1
01404,2017,134,17.91,26.87,44.78,4.48,1
01405,2021,1270,28.11,13.86,25.43,6.85,2
01405,2017,1247,28.79,13.39,25.02,6.9,2
01406,2021,175,22.29,21.71,100.0,3.43,1
01406,2017,175,22.29,21.71,100.0,3.43,1
01407,2021,1001,23.78,18.68,30.67,12.09,2
01407,2017,999,24.22,18.32,30.43,12.21,2
01408,2021,656,25.76,18.29,33.69,1.37,2
01408,2017,671,26.53,17.73,33.83,1.34,2
01410,2021,292,22.95,17.47,20.89,3.77,1
01410,2017,312,24.68,16.35,20.19,3.85,1
01411,2021,267,20.6,20.6,27.72,1.87,1
01411,2017,273,25.64,19.05,26.01,1.47,1
01412,2021,608,26.81,14.47,29.28,3.45,2
01412,2017,586,27.3,15.02,29.01,3.07,2
01415,2021,519,16.96,32.95,51.06,3.85,2
01415,2017,450,22.22,18.89,37.78,4.89,1
01416,2021,1013,21.72,25.57,40.77,11.06,2
01416,2017,1035,22.03,25.22,40.39,11.11,2
01418,2021,1156,26.73,15.14,25.61,6.14,2
01418,2017,1088,26.93,14.89,33.55,5.24,2
01419,2021,6136,26.78,11.69,21.04,35.95,3
01419,2017,6038,27.44,11.33,20.82,36.07,3
01420,2021,1655,19.76,29.18,34.32,5.26,2
01420,2017,1741,22.57,26.54,42.91,4.02,2
01421,2021,744,25.27,18.68,32.8,3.76,2
01421,2017,726,25.07,18.73,32.92,3.72,2
01422,2021,1352,23.3,19.6,35.72,2.0,2
01422,2017,1362,24.45,18.8,34.58,2.06,2
01423,2021,1198,30.97,10.35,15.94,3.76,2
01423,2017,1091,29.97,10.08,21.54,4.03,2
01424,2021,1843,24.8,15.25,22.19,3.15,2
01424,2017,1681,25.4,14.22,30.16,3.03,2
01425,2021,286,20.98,22.38,36.36,3.5,1
01425,2017,286,23.78,20.98,33.22,3.15,1
01426,2021,2500,23.6,19.4,30.0,3.4,3
01426,2017,2601,26.57,16.11,32.06,3.27,3
01427,2021,6947,27.29,15.36,27.72,13.04,3
01427,2017,6845,27.73,15.05,27.67,13.08,3
01428,2021,131,32.82,15.27,35.88,1.53,1
01428,2017,130,32.31,15.38,36.15,1.54,1
01429,2021,717,26.64,16.6,30.96,1.53,2
01429,2017,687,28.09,15.57,29.84,1.46,2
01430,2021,654,25.99,16.21,31.35,2.29,2
01430,2017,584,23.97,14.38,33.73,2.4,2
01431,2021,1234,25.2,18.8,33.39,2.51,2
01431,2017,1224,25.9,18.3,32.76,2.53,2
01432,2021,339,26.84,18.58,30.97,3.24,1
01432,2017,295,25.76,19.32,32.2,3.05,1
01433,2021,301,26.91,11.63,18.6,2.99,1
01433,2017,330,32.12,9.7,31.21,3.33,1
01434,2021,494,29.76,13.56,11.13,1.42,1
01434,2017,438,29.0,13.93,11.64,1.37,1
01435,2021,2137,28.54,12.63,25.88,33.83,3
01435,2017,2176,28.91,12.32,25.69,33.87,3
01436,2021,502,22.71,16.93,39.04,18.92,2
01436,2017,484,22.93,16.74,20.45,22.31,1
01437,2021,219,28.31,20.55,31.51,0.46,1
01437,2017,241,28.22,20.75,31.54,0.41,1
01439,2021,98,17.35,26.53,41.84,1.02,1
01439,2017,99,24.24,14.14,100.0,1.01,1
01441,2021,735,30.75,17.69,26.8,5.44,2
01441,2017,707,28.57,13.72,25.46,5.8,2
01443,2021,4954,21.76,22.14,33.45,6.14,3
01443,2017,4795,22.86,21.33,32.53,5.92,3
01444,2021,1197,24.73,18.63,28.57,4.43,2
01444,2017,1173,24.89,18.5,28.47,4.43,2
01445,2021,617,27.71,17.5,30.96,2.76,2
01445,2017,656,29.27,16.46,29.27,2.74,2
01446,2021,1569,28.04,12.94,25.3,2.93,2
01446,2017,1501,29.05,12.26,24.65,2.86,2
01447,2021,1353,23.43,23.58,33.92,5.32,2
01447,2017,1291,23.47,23.7,34.0,5.34,2
01448,2021,400,24.0,15.25,28.0,8.0,1
01448,2017,376,23.4,15.69,28.46,7.98,1
01449,2021,762,27.69,16.93,33.73,3.02,2
01449,2017,755,27.81,12.45,32.58,1.59,2
01450,2021,3793,28.16,16.5,27.66,3.37,3
01450,2017,3653,29.56,13.5,30.28,3.23,3
01451,2021,6808,26.0,20.12,36.91,6.11,3
01451,2017,6418,25.76,19.06,32.64,4.28,3
01452,2021,1118,23.79,18.07,33.09,5.28,2
01452,2017,1081,24.42,17.67,32.65,5.27,2
01453,2021,713,19.07,24.82,34.78,3.65,2
01453,2017,713,18.09,22.16,40.81,3.51,2
01454,2021,1127,28.22,13.93,27.95,5.06,2
01454,2017,1097,28.26,13.67,27.8,5.01,2
01456,2021,71,16.9,38.03,100.0,100.0,1
01456,2017,70,17.14,38.57,100.0,100.0,1
01457,2021,3216,24.91,23.54,35.91,7.09,3
01457,2017,2961,26.75,22.15,37.28,7.33,3
02001,2021,507,27.02,15.38,35.31,1.58,2
02001,2017,498,26.71,17.47,30.32,1.41,1
02002,2021,594,27.1,18.18,37.37,18.69,2
02002,2017,598,28.09,19.4,33.44,1.51,2
02003,2021,1016,24.51,20.47,37.99,3.25,2
02003,2017,1012,25.3,19.57,33.5,2.08,2
02004,2021,186,20.43,21.51,24.19,1.61,1
02004,2017,177,20.34,19.21,51.98,2.82,1
02005,2021,393,27.23,18.07,24.94,3.05,1
02005,2017,384,27.6,14.58,31.25,3.12,1
02006,2021,259,19.69,21.62,52.12,1.16,1
02006,2017,255,20.39,21.57,51.37,1.18,1
02007,2021,120,21.67,15.83,20.83,92.5,1
02007,2017,125,16.8,22.4,28.0,80.8,1
02008,2021,303,28.71,13.53,33.33,2.64,1
02008,2017,291,31.27,10.65,20.62,2.06,1
02009,2021,527,28.46,21.06,30.17,1.52,2
02009,2017,543,29.47,20.44,29.65,1.47,2
02010,2021,169,21.3,15.98,21.89,85.21,1
02010,2017,177,29.94,11.86,28.25,0.56,1
02011,2021,1181,22.69,21.17,37.26,2.2,2
02011,2017,1155,25.8,19.91,32.73,2.16,2
02012,2021,78,23.08,10.26,100.0,5.13,1
02012,2017,70,22.86,10.0,100.0,5.71,1
02013,2021,387,25.06,16.02,28.94,1.03,1
02013,2017,404,25.74,15.59,28.71,0.99,1
02014,2021,716,26.4,18.99,32.12,1.68,2
02014,2017,744,26.75,14.25,43.55,2.28,2
02015,2021,76,22.37,19.74,26.32,100.0,1
02015,2017,75,20.0,16.0,26.67,100.0,1
02016,2021,212,30.19,15.09,27.83,1.89,1
02016,2017,228,30.26,15.35,27.63,1.75,1
02017,2021,295,29.49,14.58,24.07,1.69,1
02017,2017,315,30.79,13.97,36.19,1.9,1
02018,2021,2549,24.91,22.99,38.68,5.61,3
02018,2017,2533,25.9,20.92,38.41,4.42,3
02019,2021,355,20.28,23.94,43.38,2.82,1
02019,2017,364,22.25,22.53,40.11,2.2,1
02020,2021,455,24.62,23.96,43.96,4.62,1
02020,2017,456,26.75,20.83,27.63,3.51,1
02021,2021,79,16.46,24.05,32.91,100.0,1
02021,2017,87,24.14,22.99,44.83,100.0,1
02022,2021,399,23.31,16.79,22.81,1.25,1
02022,2017,403,25.06,18.61,44.67,1.24,1
02023,2021,99,22.22,15.15,100.0,100.0,1
02023,2017,103,22.33,14.56,100.0,98.06,1
02024,2021,47,19.15,31.91,76.6,100.0,1
02024,2017,53,18.87,30.19,28.3,100.0,1
02025,2021,365,26.3,18.63,44.11,1.64,1
02025,2017,371,26.68,16.17,29.65,1.35,1
02027,2021,206,18.93,21.84,44.66,1.46,1
02027,2017,222,19.37,22.07,44.14,1.35,1
02028,2021,2601,24.95,19.95,35.29,1.77,3
02028,2017,2604,25.15,19.78,35.14,1.77,3
02029,2021,348,22.13,19.83,35.92,2.59,1
02029,2017,363,22.87,19.28,35.26,2.48,1
02030,2021,248,19.35,25.81,52.82,1.61,1
02030,2017,269,23.79,24.54,40.89,2.6,1
02031,2021,660,23.94,21.36,37.58,2.27,2
02031,2017,657,24.35,21.16,37.29,2.28,2
02032,2021,247,25.1,14.57,19.43,0.4,1
02032,2017,253,27.67,12.65,29.64,0.4,1
02033,2021,101,18.81,15.84,32.67,100.0,1
02033,2017,105,19.05,16.19,33.33,100.0,1
02034,2021,116,26.72,18.97,100.0,1.72,1
02034,2017,118,29.66,9.32,21.19,100.0,1
02035,2021,281,33.81,13.88,21.71,0.36,1
02035,2017,279,34.41,13.62,21.51,0.36,1
02036,2021,70,20.0,18.57,21.43,1.43,1
02036,2017,82,19.51,18.29,20.73,1.22,1
02037,2021,1369,26.88,19.28,35.57,1.24,2
02037,2017,1422,27.64,18.64,34.95,1.41,2
02038,2021,62,16.13,35.48,62.9,6.45,1
02038,2017,57,22.81,36.84,100.0,100.0,1
02039,2021,175,33.71,15.43,46.29,82.29,1
02039,2017,169,35.5,13.61,35.5,79.88,1
02040,2021,176,29.55,18.18,31.25,1.7,1
02040,2017,178,29.78,17.98,30.9,1.69,1
02041,2021,805,21.86,25.22,38.01,1.99,2
02041,2017,814,24.45,22.11,38.7,2.21,2
02042,2021,375,22.67,24.27,52.53,2.4,1
02042,2017,389,21.34,20.05,30.85,3.86,1
02043,2021,63,25.4,17.46,31.75,100.0,1
02043,2017,69,24.64,17.39,30.43,100.0,1
02044,2021,25,32.0,20.0,100.0,100.0,1
02044,2017,26,23.08,26.92,57.69,19.23,1
02046,2021,557,23.52,18.31,33.39,1.26,2
02046,2017,555,24.14,17.84,32.97,1.26,2
02047,2021,108,8.33,25.0,32.41,2.78,1
02047,2017,114,20.18,16.67,34.21,3.51,1
02048,2021,130,26.92,13.08,26.92,3.08,1
02048,2017,134,26.12,15.67,26.87,0.75,1
02049,2021,739,23.55,23.27,41.54,2.57,2
02049,2017,740,23.78,23.11,41.49,2.57,2
02050,2021,319,27.59,20.06,32.92,45.14,1
02050,2017,330,28.79,18.79,35.15,40.91,1
02051,2021,392,23.47,24.49,30.61,1.79,1
02051,2017,384,23.18,25.0,31.51,1.82,1
02052,2021,129,24.81,20.16,40.31,2.33,1
02052,2017,139,25.18,20.14,40.29,2.16,1
02053,2021,581,22.2,21.0,35.28,3.79,2
02053,2017,570,22.28,21.4,28.95,4.39,2
02054,2021,524,25.76,17.75,20.42,2.29,2
02054,2017,460,28.04,16.52,30.43,3.04,1
02055,2021,86,13.95,34.88,39.53,100.0,1
02055,2017,92,13.04,34.78,39.13,100.0,1
02056,2021,176,26.14,14.77,29.55,2.84,1
02056,2017,177,29.94,14.69,36.72,57.06,1
02057,2021,1368,24.2,22.95,40.5,1.1,2
02057,2017,1424,25.07,22.26,40.38,0.98,2
02058,2021,832,29.09,15.38,29.33,0.72,2
02058,2017,844,31.28,14.22,26.66,0.83,2
02059,2021,2672,26.12,22.12,40.34,5.39,3
02059,2017,2699,25.79,20.04,41.5,5.0,3
02060,2021,252,19.44,22.62,27.78,57.14,1
02060,2017,268,20.9,21.27,27.24,50.37,1
02061,2021,258,31.78,13.18,31.78,0.78,1
02061,2017,250,30.4,12.8,38.0,0.8,1
02062,2021,134,23.13,21.64,29.85,4.48,1
02062,2017,136,28.68,13.24,40.44,7.35,1
02063,2021,380,25.53,19.21,29.21,0.79,1
02063,2017,381,25.98,18.64,28.87,0.79,1
02064,2021,3693,20.8,31.17,43.05,11.24,3
02064,2017,3810,20.18,28.24,46.85,8.35,3
02065,2021,574,25.96,19.16,37.11,0.87,2
02065,2017,602,27.57,16.61,30.73,1.5,2
02066,2021,191,24.08,18.32,32.98,75.39,1
02066,2017,204,24.02,18.14,33.33,66.18,1
02067,2021,208,23.08,22.12,43.27,0.96,1
02067,2017,213,23.47,18.31,37.56,0.94,1
02068,2021,83,27.71,22.89,100.0,100.0,1
02068,2017,103,27.18,22.33,100.0,100.0,1
02069,2021,105,28.57,26.67,28.57,100.0,1
02069,2017,111,28.83,27.03,28.83,90.99,1
02070,2021,438,24.89,19.41,37.9,0.91,1
02070,2017,452,28.76,15.49,32.3,1.11,1
02071,2021,641,24.96,19.66,33.23,2.65,2
02071,2017,651,27.19,16.9,23.04,2.46,2
02072,2021,180,24.44,15.56,19.44,1.11,1
02072,2017,188,23.4,14.36,18.62,1.06,1
02073,2021,703,26.88,15.5,27.03,8.68,2
02073,2017,653,24.04,14.09,40.74,9.8,2
02074,2021,587,27.94,16.87,34.07,0.85,2
02074,2017,604,28.31,16.56,33.61,0.83,2
02075,2021,193,23.83,18.13,40.93,57.51,1
02075,2017,199,24.12,18.59,40.7,50.75,1
02076,2021,149,31.54,7.38,26.17,2.68,1
02076,2017,162,31.48,7.41,25.31,2.47,1
02077,2017,385,24.16,17.66,24.68,3.38,1
02078,2021,167,31.74,13.77,43.11,0.6,1
02078,2017,160,31.87,13.75,42.5,0.62,1
02079,2021,142,12.68,29.58,45.77,17.61,1
02079,2017,152,19.08,27.63,42.76,9.21,1
02080,2021,322,17.39,21.12,43.48,1.86,1
02080,2017,350,18.86,19.71,42.0,1.71,1
02081,2021,428,24.77,14.02,25.93,1.17,1
02081,2017,440,27.05,15.0,27.27,1.82,1
02082,2021,113,25.66,11.5,20.35,98.23,1
02082,2017,111,27.03,16.22,31.53,90.99,1
02083,2021,746,22.92,19.03,24.93,1.47,2
02083,2017,749,25.5,16.56,28.04,1.74,2
02084,2021,252,27.38,13.49,23.02,5.56,1
02084,2017,260,27.31,12.69,13.46,5.0,1
02085,2021,991,32.8,8.27,21.9,4.64,2
02085,2017,1043,33.75,7.86,21.48,4.7,2
02086,2021,996,24.2,20.98,34.34,1.31,2
02086,2017,1048,25.1,20.32,33.78,1.34,2
02087,2021,34,23.53,20.59,100.0,100.0,1
02087,2017,30,23.33,20.0,100.0,100.0,1
02088,2021,84,29.76,21.43,25.0,100.0,1
02088,2017,88,26.14,19.32,29.55,100.0,1
02089,2021,1151,22.07,26.24,46.13,1.65,2
02089,2017,1154,22.27,26.0,45.84,1.65,2
02090,2021,199,29.15,13.57,41.21,2.51,1
02090,2017,213,29.11,13.62,23.47,2.82,1
02091,2021,92,23.91,23.91,100.0,2.17,1
02091,2017,106,24.53,24.53,100.0,1.89,1
02093,2021,1261,26.25,22.68,44.25,2.54,2
02093,2017,1290,27.98,20.23,36.82,2.09,2
02094,2021,471,28.66,18.05,28.03,4.25,1
02094,2017,447,27.74,18.57,28.41,4.25,1
02095,2021,5721,28.18,20.52,44.28,5.65,3
02095,2017,5664,28.2,20.57,44.35,5.65,3
02096,2021,191,27.75,18.85,26.7,2.62,1
02096,2017,201,25.37,13.93,22.39,1.49,1
02097,2021,265,29.06,19.25,35.85,2.26,1
02097,2017,259,24.71,14.29,25.1,3.86,1
02098,2021,377,22.81,19.63,24.67,1.33,1
02098,2017,375,25.33,16.8,18.67,1.6,1
02099,2021,211,26.54,9.48,18.01,5.69,1
02099,2017,236,26.69,9.32,17.8,5.93,1
02100,2021,139,28.78,10.79,21.58,2.88,1
02100,2017,137,29.2,10.95,21.9,2.92,1
02101,2021,178,24.72,24.72,40.45,1.12,1
02101,2017,193,26.94,22.8,51.3,2.59,1
02102,2021,186,29.03,22.04,40.32,1.08,1
02102,2017,187,32.09,11.76,29.41,72.19,1
02103,2021,1324,25.0,22.66,45.69,0.83,2
02103,2017,1324,26.36,20.47,37.46,0.98,2
02104,2021,96,19.79,21.88,30.21,3.12,1
02104,2017,102,20.59,22.55,30.39,2.94,1
02105,2021,190,26.84,19.47,44.21,3.68,1
02105,2017,202,27.23,13.86,27.23,0.99,1
02106,2021,810,25.68,25.06,35.19,2.96,2
02106,2017,822,25.06,24.94,46.23,1.95,2
02107,2021,104,30.77,17.31,52.88,5.77,1
02107,2017,103,30.1,17.48,52.43,5.83,1
02108,2021,152,23.68,21.71,25.0,73.03,1
02108,2017,158,27.85,23.42,25.32,4.43,1
02109,2021,472,22.88,22.03,40.25,0.21,1
02109,2017,486,23.46,21.6,40.12,0.21,1
02110,2021,2237,23.87,25.39,42.47,2.77,3
02110,2017,2213,24.04,23.72,36.6,2.58,3
02111,2021,718,27.16,19.92,38.02,1.39,2
02111,2017,708,26.27,16.1,36.72,0.85,2
02112,2021,556,21.58,19.6,26.62,1.44,2
02112,2017,565,24.78,15.58,39.82,0.35,2
02114,2021,1635,21.53,29.91,42.69,7.52,2
02114,2017,1529,20.41,31.13,46.44,4.32,2
02115,2021,183,24.04,21.86,48.63,4.37,1
02115,2017,203,24.14,22.17,48.77,3.94,1
02116,2021,138,16.67,32.61,60.14,80.43,1
02116,2017,146,23.97,27.4,47.95,0.68,1
02117,2021,67,22.39,14.93,22.39,1.49,1
02117,2017,67,22.39,14.93,22.39,1.49,1
02118,2021,130,24.62,20.0,30.77,85.38,1
02118,2017,121,23.97,22.31,45.45,100.0,1
02119,2021,319,20.38,16.93,26.96,1.25,1
02119,2017,340,25.0,18.24,24.71,2.65,1
02120,2021,195,23.08,23.08,43.59,0.51,1
02120,2017,195,26.15,13.85,41.03,0.51,1
02121,2021,228,21.49,21.93,40.35,2.19,1
02121,2017,244,23.36,17.62,34.84,2.87,1
02122,2021,55,21.82,32.73,54.55,12.73,1
02122,2017,53,24.53,18.87,56.6,7.55,1
02123,2021,298,22.15,22.15,35.57,0.67,1
02123,2017,303,23.76,20.46,31.68,0.99,1
02124,2021,653,22.21,23.12,37.52,2.45,2
02124,2017,653,22.21,23.12,37.52,2.45,2
02125,2021,181,25.97,11.6,22.1,6.63,1
02125,2017,213,35.68,12.68,25.82,5.16,1
02126,2021,453,24.94,27.37,33.77,0.44,1
02126,2017,456,23.25,26.75,50.44,0.88,1
02127,2021,191,24.08,20.94,23.56,3.66,1
02127,2017,189,23.81,20.63,23.81,3.7,1
02128,2021,1432,20.67,26.05,38.76,2.23,2
02128,2017,1532,22.65,22.06,37.21,1.96,2
02129,2021,19,21.05,21.05,100.0,100.0,1
02129,2017,19,21.05,21.05,100.0,100.0,1
02130,2021,200,23.0,27.5,34.5,1.5,1
02130,2017,193,23.32,20.73,51.81,1.04,1
02131,2021,1882,22.42,22.58,35.39,3.29,2
02131,2017,1880,22.93,22.13,35.0,3.24,2
02132,2021,189,31.22,12.7,35.45,0.53,1
02132,2017,203,31.03,12.81,35.47,0.49,1
02133,2021,401,24.69,18.2,31.17,1.0,1
02133,2017,411,25.3,17.76,30.9,0.97,1
02134,2021,849,23.2,23.56,48.65,1.53,2
02134,2017,869,23.94,22.78,47.87,1.5,2
02135,2021,1136,24.38,23.42,34.24,0.88,2
02135,2017,1168,24.14,22.17,39.55,1.03,2
02136,2021,124,20.16,17.74,23.39,89.52,1
02136,2017,128,25.78,10.94,27.34,1.56,1
02137,2021,141,27.66,10.64,19.15,2.13,1
02137,2017,152,34.21,8.55,9.87,2.63,1
